pdb_id,status,error,chrom_resname,n_chrom_atoms,n_cage_atoms,tau_exp_deg,phi_exp_deg,exp_cell_overlap_a,exp_cell_allowed,n_allowed,n_total,A_allowed_deg2,f_allowed,f_allowed_folded,max_overlap_a,min_overlap_a,d_exp_to_clash_deg,scan_seconds,phi_symmetric,tau_centroid_deg,phi_centroid_deg,d_centroid_to_planar_deg,d_exp_to_planar_deg,planar_tau_ref_deg,planar_phi_ref_deg,n_allowed_065,A_allowed_deg2_065,f_allowed_065,f_allowed_folded_065,d_centroid_to_planar_065_deg,major_axis_angle_deg,major_axis_aspect_ratio,d_exp_to_centroid_deg,esp_at_op_V,efield_mag_V_per_A,efield_along_co_V_per_A,esp_n_residues_within_12a,esp_error,esp_at_op_V_ff14,efield_mag_V_per_A_ff14,efield_along_co_V_per_A_ff14,esp_near_V_ff14,esp_far_V_ff14,esp_water_V_ff14,efield_along_co_near_V_per_A_ff14,efield_along_co_far_V_per_A_ff14,efield_along_co_water_V_per_A_ff14,esp_n_residues_near_ff14,esp_n_residues_far_ff14,esp_n_waters_ff14,has_chromophore,chromophore_type,n_atoms,convex_area,convex_perimeter,major_axis,minor_axis,eccentricity,circularity,barrel_length,original_axis_angle,eigenvalue_ratio,expected_chromophore,ex_max,em_max,match_name,source,config,tau_main,planarity_deviation,aspect_ratio,compactness,stokes_shift,color_class,resolution,r_factor,seq_length,mean_b_factor,std_b_factor,mean_b_ca,chrom_b_factor,barrel_b_factor,b_factor_ratio,chrom_contacts,chrom_contact_density,n_disulfides,n_waters,lit_qy,lit_ec,lit_brightness,n_residues,canonical_cohort
2VVJ,ok,,RC7,24.0,7386.0,-15.570988282273111,25.030922988712945,0.2870388890711268,True,114.0,5184.0,2850.0,0.0219907407407407,0.0235339506172839,3.173926767559925,0.2296866384942189,10.576125505444471,13.899145542000042,True,-21.047658217326465,-21.718093982009435,159.675188082311,29.478853128192835,0.0,180.0,218.0,5450.0,0.0420524691358024,0.0435956790123456,64.7340780045687,88.6834116398795,10.583174380534835,133.72370386004923,-1.5600171031384498,0.4085253362501906,0.070854494590617,59.0,,1.0014863724243537,1.5823616633436108,-1.3301125306756556,2.4484701353783738,-4.188484786976523,2.7415010240225026,0.1026501134787983,-0.00059767430118,-1.432164969853274,10.0,56.0,2.0,True,RC7,117,537.8741114377162,90.165056981641,32.749599574868526,23.670147939059504,0.6910975997808679,0.8314075857649313,47.4953919130178,38.97845388788003,2.295458402349116,True,,,,,trans,-155.3296019462287,24.670398053771265,1.3835823780732053,0.928780432234976,,unknown,2.0,0.18626,159,30.044804423145703,5.34970210614064,29.599277128656222,33.2820831934611,29.98643125223093,1.1099047737127763,78,0.1450153453035861,1.0,967.0,,,,,False
2VZX,ok,,5SQ,25.0,14579.0,-2.712889287741195,5.905903688036062,0.3080371154310395,True,43.0,5184.0,1075.0,0.0082947530864197,0.0123456790123456,3.302641675599602,0.3053518222605311,2.714519277812702,25.529284209000025,True,-7.324687093120572,14.989392859226324,165.1730955996735,6.4991896925616,0.0,180.0,133.0,3325.0,0.0256558641975308,0.0347222222222222,151.5567273197389,89.30205869904408,18.06800683715494,175.16538442838618,,,,0.0,non_tyr_chromophore,,,,,,,,,,0.0,0.0,0.0,True,5SQ,188,789.255640569659,105.24707514087324,35.29233565707315,30.575517318787416,0.4994372467948876,0.8953802022280004,55.14431977907985,31.39395599732328,2.03493295197876,True,490.0,507.0,dendra,keyword,,,,1.1542678179115369,0.9069370309540242,17.0,green,2.0,0.21229,226,20.17170520826589,7.757225452970042,19.64960350339108,11.661599979400634,20.28770991422098,0.5748110569752507,142,0.1799163575156827,0.0,1280.0,,,,,True
2WHS,ok,,CRQ,24.0,7150.0,1.3071403833218571,-0.8919382801502422,0.3164514612807023,True,86.0,5184.0,2150.0,0.0165895061728395,0.0169753086419753,3.19190713361974,0.2397688009149341,16.077924889079128,13.339955875000214,True,0.4015336975447379,97.49999999999991,82.50097714154832,1.5824569116750715,0.0,180.0,194.0,4850.0,0.0374228395061728,0.0416666666666666,77.36216516701387,87.76855448498804,2.475079546379134,83.15301312047141,-6.274760935385721,0.5886377738007933,0.1543103695839114,57.0,,-6.491129996970221,1.8947020097039085,-0.3307485297672783,-0.2374034477278237,-7.759469239307793,1.5057426900653963,0.3649928365331115,0.1116449256368158,-0.8073862919372057,10.0,51.0,1.0,True,CRQ,164,718.2440407822311,100.81829383188328,35.654418592167886,27.57917229053429,0.6337798864830316,0.8879800492891542,65.23063857766081,66.81008781205126,2.17422716488408,True,440.0,620.0,keima,keyword,trans,-179.35191843738096,0.6480815626190406,1.2928023443403038,0.9125673859249984,180.0,red,2.1,0.19011,226,21.96525649003935,7.736633899824425,21.05128319073568,23.33833336830139,21.94683623007385,1.0634030856949108,119,0.1656818480114342,0.0,761.0,,,,,True
2WHT,ok,,CRQ,24.0,7004.0,-172.47280844185295,-32.97062047274545,0.3384751864337443,True,61.0,5184.0,1525.0,0.0117669753086419,0.0173611111111111,3.317454397902051,0.1676403898153298,7.998001268659644,7.413443959000002,True,-166.1405561665842,166.08220461000136,19.64151755566448,33.81893592517159,180.0,-180.0,113.0,2825.0,0.0217978395061728,0.0347222222222222,172.298060396759,88.44440171592254,3.5950863722646464,19.731987759398756,-3.104707318105424,0.807475217796447,0.3998457326985771,57.0,,-2.8106536937515267,0.873775069144105,0.3588040549703017,-1.9452469813521105,-2.11807650048175,1.2526697880823336,0.5185113914539177,0.06013564704642,-0.2198429835300359,10.0,52.0,2.0,True,CRQ,187,737.5836720265472,101.1308420272419,33.34207262257207,26.285760163771467,0.6152063663901767,0.9062622951994556,46.45003625629423,71.85444336805266,1.9748682818814465,True,440.0,620.0,keima,keyword,trans,-163.20028791314263,16.79971208685737,1.2684462010927884,0.9417035786984314,180.0,red,1.9,0.18261,216,14.5041246476322,5.712261360953796,13.6744907785345,9.850833266973495,14.634210836491617,0.6731373066192013,250,0.3389445963643864,0.0,1303.0,,,,,True
2WHU,ok,,CRQ,24.0,6918.0,-160.77638248538778,-38.386105404325065,0.3893668647537986,True,14.0,5184.0,350.0,0.0027006172839506,0.0054012345679012,3.354640287598502,0.2347505787325845,7.399242629828344,13.153386082999988,True,-158.21275776203782,133.58959009423089,51.269972420093566,42.93064824178712,180.0,180.0,158.0,3950.0,0.0304783950617283,0.037037037037037,172.28315642395535,89.86521020523122,14.194825104122003,9.40803329713764,-4.326965526796895,1.1094785260917763,0.4794065314892063,54.0,,-3.5691577631056632,1.5217229196758728,-0.2195580532159758,-3.4099062689442916,-0.9789539624238476,0.8197024682624758,0.4470966734472007,-0.2759862679730414,-0.3906684586901352,10.0,47.0,1.0,True,CRQ,168,712.8959811442461,98.99353739695265,35.84837541268431,27.16625962288017,0.652475216934835,0.91416027197711,46.674474524596526,65.39327893430905,2.028661237088196,True,440.0,620.0,keima,keyword,twisted,142.64160195888724,37.35839804111277,1.3195918727984115,0.9259312489149892,180.0,red,2.65,0.2351,215,37.98442586529001,12.150658844682964,37.2096744138141,42.47625033060709,37.921345825987714,1.120114526671094,124,0.1739384191799926,0.0,147.0,,,,,True
2WIQ,ok,,CRQ,24.0,3720.0,-27.874567107053952,12.694782522766587,0.531824891733748,False,21.0,5184.0,525.0,0.0040509259259259,0.0061728395061728,3.341795031795687,0.262535150110351,2.763821374076592,7.824304499999926,True,-37.85399272876263,-136.944046941668,57.330095580510786,30.629217990441653,0.0,-180.0,253.0,6325.0,0.048804012345679,0.0528549382716049,157.4026363505485,88.6390115616064,11.086305939557237,32.842138055706755,-1.2243101978147268,0.5957237446283506,-0.3396598026482345,51.0,,-1.3634800237637723,0.7841026121447049,-0.7298825412181388,-0.4531955512146646,-2.4917665053283815,1.5814820327792738,-0.3890079098448536,0.3319849385927746,-0.6728595699660597,11.0,51.0,2.0,True,CRQ,181,687.511415650234,97.4641192481868,34.50918469416607,29.54887539653646,0.5165431078065443,0.909494867574466,49.01063168749323,72.3305944621754,1.8118978355252569,True,,,,,trans,-168.23329583535167,11.766704164648331,1.1678679554150149,0.9362215285507453,,unknown,2.0,0.17061,228,20.870318142505617,9.35475943207257,19.88850001891454,26.182083288828533,20.80185285597944,1.2586418849368295,127,0.1847242054590265,0.0,269.0,,,,,True
2WIS,ok,,CRQ,24.0,3691.0,107.75683381384027,-55.82359334250114,0.3796748443909723,True,40.0,5184.0,1000.0,0.007716049382716,0.0108024691358024,2.6977780524232053,0.2534571890431261,5.4325930159263995,4.3551024579999975,True,105.67749108094704,165.4788051928824,75.72780487145369,91.29813050807792,180.0,-180.0,145.0,3625.0,0.0279706790123456,0.0335648148148148,144.94135918315308,77.94967537669599,1.6677519270719363,40.48010062980512,1.7840590729349526,0.3821997144988799,-0.0627118276922411,51.0,,0.1228296591785689,0.2286770934210172,-0.2008097733559998,-4.096188758629214,3.536631269581673,0.6823871482261104,0.0733809008229156,-0.0739893812004824,-0.200201292978433,10.0,52.0,1.0,True,CRQ,178,693.1552810392678,96.7447931250119,31.906429148222607,29.735148731770643,0.3625906734318388,0.9306474675149132,50.736228499574814,70.56019370286735,1.9362881144248885,True,,,,,cis,21.298575601236447,21.298575601236447,1.0730206677638727,0.941563607790494,,unknown,2.35,0.222,229,45.1643446121861,10.648091604206869,45.01979163487752,47.93125009536743,45.12879550533581,1.0620990336358584,134,0.1933188762539469,0.0,77.0,,,,,True
2WSN,ok,,CRF,24.0,1938.0,-6.617957789922135,6.858654423265989,0.3527322026977546,True,28.0,5184.0,700.0,0.0054012345679012,0.0054012345679012,3.3232303464837507,0.3409334814384754,6.874006224489284,9.612050875000024,False,-13.561631630136295,2.305571348796266,13.756217202265436,9.530923659697276,0.0,0.0,54.0,1350.0,0.0104166666666666,0.0104166666666666,13.808336044837375,46.82143949989308,1.830727703350122,8.3033229421899,,,,0.0,non_tyr_chromophore,,,,,,,,,,0.0,0.0,0.0,True,CRF,162,650.6464714677943,95.05688081172376,32.63207660337114,28.39976208776206,0.4925184251934918,0.9048734054641384,46.951629283383895,50.5774484279996,2.086980529245161,True,439.0,476.0,cyan fluorescent,keyword,cis,6.858654423265994,6.858654423265994,1.1490264074230698,0.9296620922470692,37.0,cyan,1.37,0.14023,224,11.866401440798624,4.804140536654456,10.608446183907558,7.381666700045268,11.92234407789742,0.6191455851144225,127,0.1951904844938304,0.0,224.0,,,,,True
2WSO,ok,,CRF,24.0,1894.0,-5.255210666058888,6.387025267898963,0.2856731963460022,True,24.0,5184.0,600.0,0.0046296296296296,0.0046296296296296,3.3306267542149923,0.2774990091176659,8.271114248844532,9.21739075000005,False,-12.080281906380543,0.8284954498694894,12.108658705574271,8.271114248844532,0.0,0.0,50.0,1250.0,0.009645061728395,0.009645061728395,11.508106643340131,46.62443780673335,1.898643947885828,8.802207176236449,,,,0.0,non_tyr_chromophore,,,,,,,,,,0.0,0.0,0.0,True,CRF,169,652.0153756208495,94.54636059839912,31.601686694625204,29.301194535480047,0.3745579635293692,0.9165962352370396,46.66410704835022,50.92411553569424,2.17785334807211,True,433.0,475.0,cerulean,keyword,cis,6.387025267898958,6.387025267898958,1.0785118898944397,0.9356832941497728,42.0,cyan,1.15,0.14529,224,11.112326677106008,4.702277921348919,9.815662659794452,7.009166618188222,11.164707443815596,0.627796711509066,131,0.2009155073609448,0.0,257.0,,,,,True
2WUR,ok,,GYS,21.0,1964.0,1.0031563872504057,1.297343316145998,0.3111235073409504,True,38.0,5184.0,950.0,0.0073302469135802,0.011574074074074,3.1715662130647013,0.3079220941830871,4.202125479412277,5.041660333999971,True,-1.5766467223080485,-175.20841067989926,175.21550441631356,1.639945858017879,0.0,0.0,204.0,5100.0,0.0393518518518518,0.0435956790123456,161.51074183011107,89.1343257245194,13.192890767460623,176.5246061539199,1.1084587596838236,0.7772371955075663,-0.0198873862679373,51.0,,-0.7363670620969338,0.567734153908549,-0.3164159337761778,1.04109508211935,-3.0512961925276856,1.273834048311402,0.2366004496134173,0.0371776619111024,-0.5901940453006975,13.0,41.0,1.0,True,GYS,169,642.299300573803,93.86976373120817,32.10104222933803,29.61357731307812,0.3859698464275936,0.9160008224459536,46.93369740807841,45.471997802960416,2.1017460151178256,True,488.0,507.0,gfp,keyword,cis,1.297343316145989,1.297343316145989,1.0839974478585328,0.920572910149418,19.0,green,0.9,,227,8.628743566764493,6.087941688640505,6.594853549821607,4.273809512456258,8.676350862516951,0.4925814527533357,117,0.1821580685133506,0.0,318.0,0.79,25000.0,19.75,,True
2Y0G,ok,,CRO,22.0,1882.0,0.316940714207524,1.801050719756006,0.3571200093005751,True,28.0,5184.0,700.0,0.0054012345679012,0.009645061728395,3.1101692860637,0.2535855241271663,4.683257268938935,7.48051695900017,True,-2.678684260585432,-172.14853608049293,8.295832390256534,1.8287249961259917,0.0,-180.0,158.0,3950.0,0.0304783950617283,0.0397376543209876,47.56320695899085,89.38601550885932,16.618757768414444,4.165579404342774,-1.704794990704705,0.936707668929706,-0.1182298117445944,50.0,,-2.918698468906367,0.6314180334903537,-0.4780877564795745,-1.6479380321793915,-2.5891025678651767,1.318342131138201,0.0213281969689159,0.1563546428240848,-0.6557705962725753,13.0,40.0,1.0,True,CRO,161,638.2836263010144,93.57508896471457,31.5918024740786,28.53313228200464,0.4292588216777307,0.9160160229257174,46.51765268937375,49.631685482762535,2.0977862767679096,True,485.0,510.0,Superfolder GFP,manual,trans,-175.04306242935925,4.956937570640747,1.10719714056781,0.9389717027579856,25.0,green,1.5,0.13562,225,14.414005275756594,6.44564842798683,12.753817401980958,9.77863632548939,14.468597415427835,0.6758524026014057,130,0.2036712123627185,0.0,264.0,,,,,True
2YDZ,ok,,CRF,24.0,1826.0,-8.84413857972876,8.57817461578253,0.3190696838926459,True,25.0,5184.0,625.0,0.0048225308641975,0.0048225308641975,3.3068955522165733,0.2962979926174625,8.89575579087936,7.893319541999972,False,-15.594283805132363,0.9944959043531932,15.625962674305503,12.320871193073256,0.0,0.0,53.0,1325.0,0.0102237654320987,0.0102237654320987,14.556645314188629,43.87492494846904,1.8939827037113428,10.152666810361971,,,,0.0,non_tyr_chromophore,,,,,,,,,,0.0,0.0,0.0,True,CRF,158,640.1797638775442,93.97617867379417,31.41229979918038,27.90597898491032,0.4591138154600012,0.9109116218763572,47.03525818963924,50.76318386834071,2.157910896128811,True,439.0,476.0,cfp,keyword,cis,8.578174615782524,8.578174615782524,1.1256476547970613,0.9309577861961738,37.0,cyan,1.59,0.1419,225,22.811949898214905,9.446119263284649,20.11240001254611,15.576666792233786,22.907781462532533,0.6799727340559207,125,0.1952576558229204,0.0,125.0,,,,,True
2YFP,ok,,CR2,19.0,1739.0,4.025351901808478,-2.3535244255316172,0.3712511161698808,True,48.0,5184.0,1200.0,0.0092592592592592,0.0100308641975308,3.1215452475101424,0.2618176476529945,6.421487142305706,5.2332517920001465,True,0.3107346184634741,-13.741025855464056,13.744538826881143,4.662889142470263,0.0,0.0,112.0,2800.0,0.0216049382716049,0.0227623456790123,26.371276953872965,89.42561328195323,16.71304615743556,11.978045348822103,-0.6629465332132002,0.5250134459899464,0.0977394762856169,48.0,,-0.1174326009601718,0.5726053201969284,-0.5133391364108243,-3.691353238586095,2.476589208833659,1.0973314287922644,0.0279786285821523,-0.0408508278475711,-0.5004669371454056,13.0,39.0,1.0,True,CR2,151,636.1544056921529,93.34435662949998,31.634489198057665,29.774136780962188,0.337871434116543,0.9174792900562824,47.62847677261789,50.86845951938395,2.1841924933980144,True,488.0,507.0,gfp,keyword,cis,-2.3535244255316057,2.3535244255316057,1.0624821613060165,0.9219983626852324,19.0,green,2.6,0.161,225,24.990269034947406,12.980799703624198,20.079022226333617,18.84578935723556,25.05782986473706,0.7520918395154613,125,0.196493176627452,0.0,30.0,0.79,25000.0,19.75,,True
2Z1O,ok,,GYC,21.0,6922.0,-15.121940671683946,16.918582711912507,0.3188922413544302,True,35.0,5184.0,875.0,0.0067515432098765,0.0100308641975308,3.219819388392652,0.2691991101480067,5.469482230220675,18.83476445899987,True,-17.428526101125446,-77.99987622741142,79.9233020686027,22.691662139599952,0.0,0.0,115.0,2875.0,0.0221836419753086,0.0270061728395061,127.448278296768,89.32535941715402,23.630042332460462,94.9464806286122,-5.102728919233242,0.4726243920866707,0.1511916457776098,57.0,,-2.7493360450356317,0.662065130505136,-0.2804442204733419,0.6965455291577377,-4.603300009316669,1.1574184351233,0.4072905617453247,-0.1235301578081843,-0.5642046244104824,11.0,53.0,1.0,True,GYC,151,623.8128553320423,92.99494071647644,31.601439943690856,27.706580139648565,0.4809453784803733,0.9064535215516624,49.56860977435839,66.19408768012052,2.055503013778745,True,488.0,507.0,gfp,keyword,cis,16.918582711912503,16.918582711912503,1.1405752635082047,0.8920793833588158,19.0,green,1.75,0.168,215,17.584231641314446,5.903528795094911,16.311023255281672,13.758095287141346,17.630864759966585,0.7803414905876359,124,0.1987775643610252,0.0,1122.0,0.79,25000.0,19.75,,True
2Z6X,ok,,GYC,21.0,13919.0,-1.5521412507235663,2.661983416188491,0.3110751126919697,True,27.0,5184.0,675.0,0.0052083333333333,0.0084876543209876,3.087597741734839,0.3110751126919697,6.956786364091613,31.393154291999963,True,-1.296440538591742,-7.047098534172003,7.165358038537448,3.081444169583518,0.0,0.0,114.0,2850.0,0.0219907407407407,0.0262345679012345,168.0870600036843,89.99607284853968,22.83850790605648,9.71244846436782,-1.4229028965156272,0.3133997871924271,-0.0019386796270077,60.0,,-1.6540433812502369,0.217021300277583,0.0773975605425188,0.1641828069065035,-1.8182261881567403,0.0,0.1599071351516722,-0.0825095746091534,0.0,12.0,54.0,0.0,True,GYC,146,686.8314311300911,98.11165096381929,32.57796371951801,27.23557821985825,0.5487107091986702,0.8966415452643538,46.34211232245775,69.95209685866276,1.9650689261610053,True,488.0,507.0,gfp,keyword,cis,2.6619834161885003,2.6619834161885003,1.1961546568438364,0.8892988903932977,19.0,green,2.3,0.219,216,27.68304000418527,7.656545961990021,27.42722224306177,34.234762100946334,27.60346443215983,1.2402342533881583,122,0.1776272815576669,0.0,1081.0,0.79,25000.0,19.75,,True
2Z6Y,ok,,GYC,21.0,6924.0,0.4434775395661998,1.694067463853372,0.3181410452376774,True,56.0,5184.0,1400.0,0.0108024691358024,0.0142746913580246,2.9664940677761105,0.2653044150031287,4.861251022578886,14.857890875000066,True,-3.5714005356444485,-63.29085517467229,63.39153926611456,1.7511530202087675,0.0,0.0,151.0,3775.0,0.029128086419753,0.0354938271604938,145.74498804801706,89.37654684200572,19.41181792633884,65.10882748363674,-4.447505355592342,0.4679732476812095,0.091171140114329,57.0,,-2.3006228721238022,0.6636243785304186,-0.2604822644245426,0.5342173001417707,-3.9263851208480527,1.09154494858248,0.4287924665337304,-0.1741441720477877,-0.5151305589104853,10.0,54.0,1.0,True,GYC,150,645.7957744616567,95.66685281446028,32.28452305366572,27.818409108469467,0.5074793262974889,0.8867109853861361,46.87284781601159,89.45979316201021,2.04757289650122,True,488.0,507.0,gfp,keyword,cis,1.694067463853368,1.694067463853368,1.160545267983586,0.8906719965953971,19.0,green,2.0,0.208,214,27.11881339165472,6.609432684898842,25.95023366446807,27.98095248994373,27.10825658636955,1.0321929925959528,115,0.1780748721929396,0.0,596.0,0.79,25000.0,19.75,,True
2Z6Z,ok,,GYC,21.0,10461.0,-12.580416134858217,14.646117617652152,0.2637812556722352,True,37.0,5184.0,925.0,0.0071373456790123,0.0100308641975308,3.153551838864861,0.2606135597486183,7.428018408189936,21.39774954099994,True,-13.783382316662657,-22.473226479967533,26.363374907382457,19.307398359082494,0.0,0.0,118.0,2950.0,0.0227623456790123,0.0262345679012345,135.0157584378727,89.78005106009098,22.43695444075156,37.13883188620853,-3.16331820827506,0.4922625377829278,0.0184367088292452,59.0,,-0.6798923876108747,1.0352761615260748,-0.6202221667724793,1.4283161469302357,-3.389365796719609,1.2811572621784988,0.2680169032367364,-0.1888934040885346,-0.6993456659206809,11.0,55.0,1.0,True,GYC,156,669.4767329934544,97.22883929597344,31.486828093501,28.08210969627775,0.452294819703026,0.8899285704622004,49.8998619801187,62.06853585481407,2.0083587681901,True,488.0,507.0,gfp,keyword,cis,14.64611761765216,14.64611761765216,1.1212415460963223,0.9024277569920304,19.0,green,1.8,0.195,217,20.98574842888317,5.944983134969023,20.0558985828804,16.44714287349156,21.040650915440327,0.7816841284801747,122,0.1822318745186217,0.0,1254.0,0.79,25000.0,19.75,,True
2ZMU,ok,,CFY,32.0,1702.0,0.1592651274906471,0.3344764063133425,0.3764697967273251,True,37.0,5184.0,925.0,0.0071373456790123,0.0104166666666666,3.272023908097462,0.3105063343939709,4.877153659216244,4.800956332999931,True,-0.5408399101066814,161.80952393432133,161.81042779641885,0.3704589683283407,0.0,0.0,111.0,2775.0,0.021412037037037,0.0254629629629629,138.3396697877747,89.61374858324187,20.46484447115669,168.7868345139561,,,,0.0,non_tyr_chromophore,,,,,,,,,,0.0,0.0,0.0,True,CFY,161,695.4570252955903,99.22109325241756,33.16525553024178,28.242996445115924,0.5242183925444973,0.8877121146281245,47.70163219815981,7.5764312375732334,2.206649286085686,True,488.0,507.0,gfp,keyword,cis,-29.40509352862975,29.40509352862975,1.1742824666175626,0.9340380407816736,19.0,green,1.65,0.205,213,25.546438590824952,7.902808210598739,23.94962441977201,18.76531237363816,25.67575685003233,0.7308572239269561,144,0.2070580852048991,0.0,263.0,0.79,25000.0,19.75,,True
2ZMW,ok,,CFY,32.0,6832.0,-0.6378966024472017,0.0092494354327925,0.4682462585501064,False,28.0,5184.0,700.0,0.0054012345679012,0.0084876543209876,3.180734171577504,0.3319754943171134,0.8027062928667562,16.07038379100004,True,-3.0360388795892863,155.07301294192837,155.10273006935068,0.6379636568563334,0.0,0.0,106.0,2650.0,0.0204475308641975,0.0254629629629629,165.98228496398536,89.58668017654232,22.60358131391764,174.4562076426077,,,,0.0,non_tyr_chromophore,,,,,,,,,,0.0,0.0,0.0,True,CFY,163,690.0929056747686,97.51734158102636,32.56892586330057,28.16168327543704,0.5023239221380431,0.9119136570169498,49.47070658611058,82.072393043931,2.192428804219152,True,488.0,507.0,gfp,keyword,twisted,-30.48726308827389,30.48726308827389,1.156497839449376,0.9242905967762848,19.0,green,2.0,0.197,213,22.96170176427964,10.384286596728156,21.155586927709447,19.673749953508377,23.024404063412344,0.8544737965562188,147,0.2130147966906924,0.0,722.0,0.79,25000.0,19.75,,True
2ZO6,ok,,GYS,21.0,1693.0,4.210846225403376,0.2372874161565903,0.3849433335649315,True,57.0,5184.0,1425.0,0.0109953703703703,0.0150462962962962,3.166488712274312,0.3264931311641916,5.296408515153668,4.482859749999989,True,-3.5943660236545605,-134.60062108072228,134.64860438351442,4.217526674706408,0.0,0.0,157.0,3925.0,0.0302854938271604,0.0381944444444444,5.328484890562976,89.04526890939378,13.41274931912753,135.06362539953355,-6.003950374596927,1.1103622970828495,0.0063028845085382,53.0,,-5.019042770724393,1.930710636388348,-1.0258766433484368,-2.721952993416304,-4.734402755316015,2.4373129780079257,-0.3694118977154887,0.3518977200684226,-1.0083624657013708,13.0,46.0,2.0,True,GYS,165,666.4803792686894,94.50387215814214,31.48247788410754,28.212207573444942,0.4438035306792738,0.9377736503166116,46.059686075898185,,1.929135727703272,,,,Kusabira-Cyan (KCY),added_missing,,,,1.1159168527365002,,,unknown,1.4,,215,16.671869491003037,4.814706330350691,15.260372099765512,12.645238104320708,16.722202383336565,0.7561945379229177,139,0.2085582776683101,,,,,,215.0,False
2ZO7,ok,,GYS,21.0,1726.0,6.007554572032683,-0.113312966298082,0.3757364749376677,True,86.0,5184.0,2150.0,0.0165895061728395,0.0250771604938271,3.1871678015691787,0.3757364749376677,8.993159322690857,5.246048249999831,True,-3.659199247701883,-85.0379189127654,85.1166105536895,6.008623117177689,0.0,0.0,189.0,4725.0,0.0364583333333333,0.0489969135802469,7.730940348141945,88.48119957830733,12.18845750086943,85.47300640888973,-7.373278702383633,1.1170829297010332,0.0398981337663683,55.0,,-5.759642200241396,1.8723767179235744,-1.3521330731299557,-2.27951394734772,-6.181566930131825,2.7014386772381496,-0.3667000471458768,0.3834017092153184,-1.3688347351993968,12.0,48.0,2.0,True,GYS,172,737.1151874614391,98.91211565075112,33.79072910294167,28.26026233471925,0.548223557311481,0.946773821609273,45.65829932946119,,1.9741968156868848,,,,Kusabira-Cyan mutant KCY-R1,added_missing,,,,1.195697644371402,,,unknown,1.58,,219,21.011966537576782,5.96464880234211,19.49534248979124,20.51999973115467,21.01799765429299,0.9763061195776372,129,0.1750065691147469,,,,,,219.0,False
3A8S,ok,,CRQ,24.0,3510.0,-28.3833377560818,24.44526925832966,0.4390220548389973,False,13.0,5184.0,325.0,0.0025077160493827,0.003858024691358,3.1740598576857533,0.2968821717214722,2.112139882641635,7.942390708000175,True,-38.46205871305243,-138.57276329398258,56.52915974559228,37.45911172582788,0.0,180.0,200.0,5000.0,0.0385802469135802,0.040895061728395,166.35175443655825,89.25326809605035,14.285445911587884,20.443566987769923,-4.206982934265016,0.5548731726150776,0.233696641610428,54.0,,-6.201855763911178,0.5976446624407991,0.1550867844263416,-0.6781757836844717,-5.5236799802267065,0.0,0.4016677402054519,-0.2465809557791102,0.0,8.0,57.0,0.0,True,CRQ,170,674.9033676797212,97.95252039997648,33.73227004467551,28.85885379734912,0.5177588842989373,0.8839347931154117,47.53275083066846,22.383365422377235,1.922490327815588,True,,,,,trans,-156.35924172719012,23.64075827280988,1.1688707486980667,0.8839347931154116,,unknown,2.9,0.24467,220,50.32047156203877,8.017023799530913,49.8087272123857,68.19541676839192,50.07335250388642,1.3619103446908007,130,0.1926201679018619,0.0,28.0,,,,,True
3ADF,ok,,CRQ,24.0,3446.0,-30.971741448039392,30.227858124467417,0.2631642160975782,True,47.0,5184.0,1175.0,0.0090663580246913,0.013503086419753,3.149440373117719,0.2631642160975782,4.677476440658511,8.429915707999953,True,-30.212977848949777,127.70939623257452,60.39148344645146,43.27784855000455,0.0,-180.0,127.0,3175.0,0.0244984567901234,0.0285493827160493,143.48279630919004,89.52857220169938,20.799553717774483,79.67159341754673,-2.90530937993334,0.7530533992412982,0.2110251226249445,55.0,,-1.365789636848615,1.3407405031991717,-0.7656160430321212,2.9061452366138596,-5.666497090278253,1.3945622168157783,0.1447964253606462,0.0626791958709975,-0.9730916642637648,10.0,48.0,1.0,True,CRQ,161,643.5700577956247,94.4477581501807,31.750801441525,29.16979213952059,0.394931846649786,0.9066139280404172,46.17697341357811,84.61489346376936,1.975871952527094,True,488.0,507.0,green fluorescent,keyword,trans,-152.6226235276104,27.377376472389585,1.0884822658200413,0.9099073567193158,19.0,green,2.2,0.205,210,23.440433287606773,5.673007117042115,22.703666677929107,20.50291653474172,23.481734050388702,0.8731432052992834,146,0.2268595287047435,0.0,115.0,,,,,True
